experiment_id,evidence_type,code_commit,model,hardware,N,K,J,rate_budget_Bps,workload_trace_hash,seed,repetitions,prefix_length_distribution,locality,cache_capacity,eviction_policy,status,source_sheet,supersedes,supersession_reason
20260715_cost_sketch_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,64,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,256,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,2,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,4,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,8,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,16,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K32_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,8,32,,,,,1,"{256,512,1024,2048}",n/a,1024,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,2,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,2,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K2_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,2,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,4,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,4,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K4_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,4,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,8,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,8,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K8_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,8,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_load_only_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,16,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_sketch_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,16,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
20260715_cost_exact_affinity_high_K16_high_r0,microbenchmark,467353b,"current a=<d,m,nu,h,c,s,q,tau> schema; entry=64B",CPU control-plane simulator on yhs1; no GPU serving in these rows,32,16,,,,,1,"{256,512,1024,2048}",n/a,16,fixed resident snapshot / bounded LRU simulator,Current,cost_scaling,legacy control-plane tables,"2026-07-15 reviewer-gap v2 schema, traces, and provenance"
