experiment_id,experiment,evidence_type,code_commit,model,hardware,policy,K,J,admission,routing_guard,rep,repetitions,seed,workload_trace_hash,request_count_total,warmup_request_count,measured_request_count,active_prefixes,zipf_alpha,cache_capacity,concurrency,prefix_token_target,fixed_output_tokens,generation_mode,policy_order,policy_order_sequence,vllm_cache_salt,semantic_prompt_contains_policy,metric_scope,status,request_count,candidate_hit_rate,dispatcher_reuse_rate,mean_selected_coverage_tokens,vllm_cached_token_rate,vllm_cached_tokens_total,retried_request_count,metric_prefix_cache_hits_delta,metric_prefix_cache_queries_delta,metric_prompt_tokens_delta,raw_candidate_fanout_p95,evaluated_candidate_fanout_p95,dispatcher_index_bytes,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,latency_p50_ms,latency_p95_ms,request_error_rate,mean_ttft_ms,estimated_saved_prefill_tokens_total,physical_cached_tokens_total
20260716_live_k_sketch_coverage_k16_rep2,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k16,16,4,online coverage-first (demand x coverage),net_prefill_benefit,2,12,20260716,1117475c5747fdc15b90969069a049acd435e30ccf29624810d3dc48bb5afd62,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,0,"sketch_coverage_k16,exact,load_only,sketch_coverage_k4,sketch_coverage_k32",b02-v5:difficult-k:rep2:sketch_coverage_k16,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.3984375,0.609375,1248.0,1.0,164944.0,0,203664.0,403421.0,403421.0,2.0,2.0,4480,290.864209,1013.333444,1030.007743,511.378138,1263.280814,0.0,503.9311693125,139776.0,164944.0
20260716_live_k_exact_rep2,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,exact,inf,4,n/a,net_prefill_benefit,2,12,20260716,1117475c5747fdc15b90969069a049acd435e30ccf29624810d3dc48bb5afd62,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,1,"sketch_coverage_k16,exact,load_only,sketch_coverage_k4,sketch_coverage_k32",b02-v5:difficult-k:rep2:exact,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.5390625,0.71875,1472.0,1.0,193856.0,0,232576.0,403421.0,403421.0,1.0,1.0,5632,150.509494,1021.533035,1032.274021,376.01776,1259.490907,0.0,399.8133778984375,164864.0,193856.0
20260716_live_k_load_only_rep2,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,load_only,inf,4,n/a,net_prefill_benefit,2,12,20260716,1117475c5747fdc15b90969069a049acd435e30ccf29624810d3dc48bb5afd62,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,2,"sketch_coverage_k16,exact,load_only,sketch_coverage_k4,sketch_coverage_k32",b02-v5:difficult-k:rep2:load_only,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.0,0.2890625,592.0,1.0,80336.0,0,100416.0,403421.0,403421.0,0.0,0.0,384,894.977998,964.035157,1028.492048,1042.597492,1117.879954,0.0,670.1894755546875,66304.0,80336.0
20260716_live_k_sketch_coverage_k4_rep2,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k4,4,4,online coverage-first (demand x coverage),net_prefill_benefit,2,12,20260716,1117475c5747fdc15b90969069a049acd435e30ccf29624810d3dc48bb5afd62,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,3,"sketch_coverage_k16,exact,load_only,sketch_coverage_k4,sketch_coverage_k32",b02-v5:difficult-k:rep2:sketch_coverage_k4,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.0390625,0.3203125,656.0,1.0,88608.0,0,106576.0,403421.0,403421.0,1.0,1.0,1408,901.285183,966.923114,1028.501026,1050.545993,1133.362981,0.0,655.9595180078124,73472.0,88608.0
20260716_live_k_sketch_coverage_k32_rep2,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k32,32,4,online coverage-first (demand x coverage),net_prefill_benefit,2,12,20260716,1117475c5747fdc15b90969069a049acd435e30ccf29624810d3dc48bb5afd62,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,4,"sketch_coverage_k16,exact,load_only,sketch_coverage_k4,sketch_coverage_k32",b02-v5:difficult-k:rep2:sketch_coverage_k32,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.5390625,0.71875,1472.0,1.0,193856.0,0,232576.0,403421.0,403421.0,1.0,1.0,5632,161.552217,1034.453979,1080.305296,384.560021,1319.214852,0.0,414.3278389609375,164864.0,193856.0
20260716_live_k_sketch_coverage_k32_rep3,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k32,32,4,online coverage-first (demand x coverage),net_prefill_benefit,3,12,20260716,402a70b0a1bce10a31566d3fec62dc68682d0807846ecc20a29084895da64d00,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,0,"sketch_coverage_k32,sketch_coverage_k4,sketch_coverage_k16,exact,load_only",b02-v5:difficult-k:rep3:sketch_coverage_k32,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.5390625,0.75,1536.0,1.0,202176.0,0,230496.0,403426.0,403426.0,1.0,1.0,5696,90.528281,948.700399,986.066688,348.879173,1193.151988,0.0,337.2305396640625,172032.0,202176.0
20260716_live_k_sketch_coverage_k4_rep3,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k4,4,4,online coverage-first (demand x coverage),net_prefill_benefit,3,12,20260716,402a70b0a1bce10a31566d3fec62dc68682d0807846ecc20a29084895da64d00,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,1,"sketch_coverage_k32,sketch_coverage_k4,sketch_coverage_k16,exact,load_only",b02-v5:difficult-k:rep3:sketch_coverage_k4,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.015625,0.2578125,528.0,1.0,72080.0,0,90064.0,403426.0,403426.0,2.0,2.0,1408,922.845705,1080.968827,1144.367796,1067.886338,1241.703995,0.0,731.2027436796875,59136.0,72080.0
20260716_live_k_sketch_coverage_k16_rep3,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k16,16,4,online coverage-first (demand x coverage),net_prefill_benefit,3,12,20260716,402a70b0a1bce10a31566d3fec62dc68682d0807846ecc20a29084895da64d00,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,2,"sketch_coverage_k32,sketch_coverage_k4,sketch_coverage_k16,exact,load_only",b02-v5:difficult-k:rep3:sketch_coverage_k16,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.4140625,0.6484375,1328.0,1.0,175312.0,0,203632.0,403426.0,403426.0,1.0,1.0,4480,166.680106,1082.710489,1114.205228,398.324189,1332.375222,0.0,507.8519065,148736.0,175312.0
20260716_live_k_exact_rep3,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,exact,inf,4,n/a,net_prefill_benefit,3,12,20260716,402a70b0a1bce10a31566d3fec62dc68682d0807846ecc20a29084895da64d00,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,3,"sketch_coverage_k32,sketch_coverage_k4,sketch_coverage_k16,exact,load_only",b02-v5:difficult-k:rep3:exact,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.5390625,0.75,1536.0,1.0,202176.0,0,230496.0,403426.0,403426.0,1.0,1.0,5696,86.453654,1033.726095,1091.02116,349.433616,1240.244742,0.0,358.358374984375,172032.0,202176.0
20260716_live_k_load_only_rep3,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,load_only,inf,4,n/a,net_prefill_benefit,3,12,20260716,402a70b0a1bce10a31566d3fec62dc68682d0807846ecc20a29084895da64d00,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,4,"sketch_coverage_k32,sketch_coverage_k4,sketch_coverage_k16,exact,load_only",b02-v5:difficult-k:rep3:load_only,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.0,0.2578125,528.0,1.0,72064.0,0,79744.0,403426.0,403426.0,0.0,0.0,384,975.280897,1133.47218,1195.23322,1129.664703,1293.25983,0.0,773.1394758515625,59136.0,72064.0
20260716_live_k_load_only_rep4,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,load_only,inf,4,n/a,net_prefill_benefit,4,12,20260716,b451077dde131e0f0dd51394cdc0d340bfbbdc13ded008943adac81747883de1,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,0,"load_only,sketch_coverage_k16,sketch_coverage_k4,sketch_coverage_k32,exact",b02-v5:difficult-k:rep4:load_only,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.0,0.3359375,688.0,1.0,92736.0,0,96256.0,403413.0,403413.0,0.0,0.0,384,1011.143929,1233.930941,1316.790694,1169.552031,1403.319244,0.0,742.2063165703125,77056.0,92736.0
20260716_live_k_sketch_coverage_k16_rep4,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k16,16,4,online coverage-first (demand x coverage),net_prefill_benefit,4,12,20260716,b451077dde131e0f0dd51394cdc0d340bfbbdc13ded008943adac81747883de1,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,1,"load_only,sketch_coverage_k16,sketch_coverage_k4,sketch_coverage_k32,exact",b02-v5:difficult-k:rep4:sketch_coverage_k16,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.3984375,0.5859375,1200.0,1.0,158704.0,0,191232.0,403413.0,403413.0,2.0,2.0,4480,273.167744,1233.019502,1292.458274,620.523816,1442.865033,0.0,579.5757301875,134400.0,158704.0
20260716_live_k_sketch_coverage_k4_rep4,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k4,4,4,online coverage-first (demand x coverage),net_prefill_benefit,4,12,20260716,b451077dde131e0f0dd51394cdc0d340bfbbdc13ded008943adac81747883de1,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,2,"load_only,sketch_coverage_k16,sketch_coverage_k4,sketch_coverage_k32,exact",b02-v5:difficult-k:rep4:sketch_coverage_k4,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.03125,0.328125,672.0,1.0,90624.0,0,104528.0,403413.0,403413.0,2.0,2.0,1408,948.081766,1198.373547,1281.097675,1102.124085,1371.247964,0.0,708.432736828125,75264.0,90624.0
20260716_live_k_sketch_coverage_k32_rep4,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,sketch_coverage_k32,32,4,online coverage-first (demand x coverage),net_prefill_benefit,4,12,20260716,b451077dde131e0f0dd51394cdc0d340bfbbdc13ded008943adac81747883de1,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,3,"load_only,sketch_coverage_k16,sketch_coverage_k4,sketch_coverage_k32,exact",b02-v5:difficult-k:rep4:sketch_coverage_k32,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.5546875,0.71875,1472.0,1.0,193824.0,0,226352.0,403413.0,403413.0,1.0,1.0,5824,166.556169,1242.854344,1279.928759,395.804774,1615.320969,0.0,477.65009721875,164864.0,193824.0
20260716_live_k_exact_rep4,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,exact,inf,4,n/a,net_prefill_benefit,4,12,20260716,b451077dde131e0f0dd51394cdc0d340bfbbdc13ded008943adac81747883de1,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,4,"load_only,sketch_coverage_k16,sketch_coverage_k4,sketch_coverage_k32,exact",b02-v5:difficult-k:rep4:exact,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.5546875,0.71875,1472.0,1.0,193824.0,0,226352.0,403413.0,403413.0,1.0,1.0,5824,169.446819,1181.109,1247.333926,403.668852,1508.214189,0.0,462.4125637109375,164864.0,193824.0
20260716_live_k_load_only_rep5,difficult_live_k_tradeoff_v5,live_t4_vllm,19fe2771134a43109738b3bcde1aa35c9364b890,/home/byh/.cache/modelscope/qwen/Qwen2.5-1.5B-Instruct,4x Tesla T4; Qwen2.5-1.5B; one vLLM instance/GPU,load_only,inf,4,n/a,net_prefill_benefit,5,12,20260716,6c64043a2f773b0f4b8acc06551bdaa1401b37aa8782b505266c6be8a66edc23,192,64,128,96,0.05,128,4,2048,4,greedy_temperature0_min_tokens_eq_max_tokens_ignore_eos,0,"load_only,sketch_coverage_k32,exact,sketch_coverage_k4,sketch_coverage_k16",b02-v5:difficult-k:rep5:load_only,False,"Live T4 TTFT and vLLM cached-token telemetry. Estimated saved prefill is dispatcher coverage, reported separately.",Current,128,0.0,0.2890625,592.0,1.0,80320.0,0,96256.0,403425.0,403425.0,0.0,0.0,384,953.016123,1149.67292,1235.144538,1111.779905,1318.644703,0.0,743.1824253125,66304.0,80320.0
